time	V(1khz)	V(10hz)	V(100hz)	V(v1)	V(v2)	V(v3)
9.209637612060038e-003	-1.546597e-002	4.588172e-001	-6.760141e-001	5.469014e-001	-4.764384e-001	9.680144e-001
9.224809094103009e-003	-6.088858e-003	4.596559e-001	-6.740845e-001	5.476992e-001	-4.680358e-001	9.875000e-001
9.243045662396853e-003	5.252994e-003	4.606635e-001	-6.716761e-001	5.486575e-001	-4.578795e-001	9.990455e-001
9.262413811263590e-003	1.718965e-002	4.617330e-001	-6.690208e-001	5.496746e-001	-4.470271e-001	9.969597e-001
9.285205732646969e-003	3.074327e-002	4.629906e-001	-6.657492e-001	5.508703e-001	-4.341716e-001	9.756340e-001
9.322146191025473e-003	5.059057e-002	4.650267e-001	-6.601121e-001	5.528060e-001	-4.131479e-001	8.990034e-001
9.380940363685624e-003	7.551195e-002	4.682626e-001	-6.504321e-001	5.558805e-001	-3.792324e-001	6.802281e-001
9.447567501465545e-003	9.086499e-002	4.719226e-001	-6.384222e-001	5.593556e-001	-3.401755e-001	3.235161e-001
9.528679069552121e-003	8.850075e-002	4.763678e-001	-6.223108e-001	5.635728e-001	-2.918301e-001	-1.792223e-001
9.613972389468258e-003	6.525028e-002	4.810317e-001	-6.039124e-001	5.679917e-001	-2.401771e-001	-6.564549e-001
9.657227948788590e-003	4.556793e-002	4.833924e-001	-5.939554e-001	5.702265e-001	-2.137089e-001	-8.348677e-001
9.686459251253060e-003	2.918839e-002	4.849853e-001	-5.869153e-001	5.717343e-001	-1.957316e-001	-9.213573e-001
9.707530778860255e-003	1.654404e-002	4.861325e-001	-5.817059e-001	5.728201e-001	-1.827313e-001	-9.646084e-001
9.723222281964478e-003	6.864265e-003	4.869862e-001	-5.777504e-001	5.736279e-001	-1.730293e-001	-9.858794e-001
9.741115466086725e-003	-4.258932e-003	4.879590e-001	-5.731629e-001	5.745484e-001	-1.619456e-001	-9.984423e-001
9.761694884538628e-003	-1.695138e-002	4.890772e-001	-5.677974e-001	5.756063e-001	-1.491727e-001	-9.973015e-001
9.784036386334225e-003	-3.026800e-002	4.902901e-001	-5.618510e-001	5.767536e-001	-1.352779e-001	-9.772196e-001
9.820259439279345e-003	-4.985179e-002	4.922544e-001	-5.519365e-001	5.786114e-001	-1.126944e-001	-9.041318e-001
9.877984808116996e-003	-7.467771e-002	4.953797e-001	-5.355666e-001	5.815657e-001	-7.658933e-002	-6.937221e-001
9.944589713164727e-003	-9.068585e-002	4.989783e-001	-5.158367e-001	5.849651e-001	-3.480828e-002	-3.411623e-001
1.002485056025711e-002	-8.866254e-002	5.033032e-001	-4.908443e-001	5.890477e-001	1.561343e-002	1.555070e-001
1.012058108834464e-002	-6.245440e-002	5.084487e-001	-4.597124e-001	5.938977e-001	7.569087e-002	6.872041e-001
1.016152719907389e-002	-4.365822e-002	5.106447e-001	-4.459266e-001	5.959656e-001	1.013164e-001	8.494306e-001
1.018949847754649e-002	-2.778036e-002	5.121424e-001	-4.362746e-001	5.973759e-001	1.187843e-001	9.286119e-001
1.020977155853066e-002	-1.554910e-002	5.132267e-001	-4.291867e-001	5.983970e-001	1.314221e-001	9.682252e-001
1.022491007369068e-002	-6.189835e-003	5.140359e-001	-4.238411e-001	5.991588e-001	1.408453e-001	9.875998e-001
1.024316865030873e-002	5.167703e-003	5.150113e-001	-4.173380e-001	6.000769e-001	1.521936e-001	9.990790e-001
1.026245959605375e-002	1.705798e-002	5.160410e-001	-4.104070e-001	6.010461e-001	1.641618e-001	9.969372e-001
1.028528019708409e-002	3.062869e-002	5.172580e-001	-4.021183e-001	6.021914e-001	1.782885e-001	9.755312e-001
1.032226630042200e-002	5.049582e-002	5.192279e-001	-3.884850e-001	6.040451e-001	2.011050e-001	8.986726e-001
1.038112830565508e-002	7.543066e-002	5.223576e-001	-3.663782e-001	6.069884e-001	2.371878e-001	6.793621e-001
1.044769923388123e-002	9.074261e-002	5.258889e-001	-3.407994e-001	6.103072e-001	2.776026e-001	3.227328e-001
1.052884293759855e-002	8.834237e-002	5.301814e-001	-3.088356e-001	6.143380e-001	3.262009e-001	-1.802352e-001
1.061406205188009e-002	6.508731e-002	5.346774e-001	-2.745397e-001	6.185541e-001	3.763251e-001	-6.568798e-001
1.065728586583196e-002	4.541236e-002	5.369526e-001	-2.568490e-001	6.206858e-001	4.013450e-001	-8.350679e-001
1.068650004512205e-002	2.904183e-002	5.384876e-001	-2.447528e-001	6.221239e-001	4.180891e-001	-9.214569e-001
1.070756080011480e-002	1.640468e-002	5.395930e-001	-2.359754e-001	6.231594e-001	4.300729e-001	-9.646581e-001
1.072324487323723e-002	6.730421e-003	5.404156e-001	-2.294077e-001	6.239298e-001	4.389486e-001	-9.859032e-001
1.074114291304738e-002	-4.394504e-003	5.413535e-001	-2.218823e-001	6.248083e-001	4.490250e-001	-9.984519e-001
1.076170511284577e-002	-1.707465e-002	5.424302e-001	-2.132023e-001	6.258165e-001	4.605311e-001	-9.972968e-001
1.078405302391870e-002	-3.039300e-002	5.435993e-001	-2.037234e-001	6.269110e-001	4.729492e-001	-9.771974e-001
1.082028629231123e-002	-4.997794e-002	5.454922e-001	-1.882588e-001	6.286831e-001	4.928839e-001	-9.040597e-001
1.087802691528502e-002	-7.479889e-002	5.485031e-001	-1.634283e-001	6.315002e-001	5.241192e-001	-6.935315e-001
1.094467985054301e-002	-9.079772e-002	5.519701e-001	-1.345180e-001	6.347420e-001	5.593155e-001	-3.406299e-001
1.102497050435696e-002	-8.873585e-002	5.561336e-001	-9.938974e-002	6.386321e-001	6.004054e-001	1.562514e-001
1.112080148934475e-002	-6.245259e-002	5.610884e-001	-5.718985e-002	6.432539e-001	6.474398e-001	6.882094e-001
1.116167164124832e-002	-4.367494e-002	5.631961e-001	-3.911731e-002	6.452180e-001	6.667950e-001	8.499092e-001
1.118960097141282e-002	-2.781283e-002	5.646335e-001	-2.673879e-002	6.465576e-001	6.797695e-001	9.288506e-001
1.120984726993742e-002	-1.559455e-002	5.656744e-001	-1.775855e-002	6.475276e-001	6.890442e-001	9.683441e-001
1.122496715593744e-002	-6.245398e-003	5.664511e-001	-1.104956e-002	6.482512e-001	6.958980e-001	9.876561e-001
1.124323818165603e-002	5.120994e-003	5.673890e-001	-2.940845e-003	6.491249e-001	7.040962e-001	9.990976e-001
1.126248547939699e-002	1.698502e-002	5.683761e-001	5.601470e-003	6.500444e-001	7.126321e-001	9.969245e-001
1.128532229349809e-002	3.056537e-002	5.695460e-001	1.573498e-002	6.511341e-001	7.226247e-001	9.754730e-001
1.132233419882496e-002	5.044367e-002	5.714394e-001	3.214633e-002	6.528973e-001	7.385028e-001	8.984854e-001
1.138123453907854e-002	7.538601e-002	5.744463e-001	5.821771e-002	6.556960e-001	7.629442e-001	6.788720e-001
1.144777429811068e-002	9.067474e-002	5.778342e-001	8.756507e-002	6.588469e-001	7.892971e-001	3.222864e-001
1.152893636576364e-002	8.825397e-002	5.819533e-001	1.231431e-001	6.626745e-001	8.195693e-001	-1.808125e-001
1.161411264237225e-002	6.499641e-002	5.862627e-001	1.602034e-001	6.666731e-001	8.490460e-001	-6.571194e-001
1.165731854954158e-002	4.532558e-002	5.884428e-001	1.788555e-001	6.686940e-001	8.630737e-001	-8.351809e-001
1.168652306770499e-002	2.896012e-002	5.899134e-001	1.913782e-001	6.700572e-001	8.721959e-001	-9.215131e-001
1.170757774369960e-002	1.632701e-002	5.909724e-001	2.003643e-001	6.710387e-001	8.785905e-001	-9.646862e-001
1.172325762370050e-002	6.655858e-003	5.917602e-001	2.070309e-001	6.717688e-001	8.832528e-001	-9.859166e-001
1.174115840447824e-002	-4.470054e-003	5.926588e-001	2.146143e-001	6.726015e-001	8.884707e-001	-9.984573e-001
1.176171088576575e-002	-1.714327e-002	5.936897e-001	2.232875e-001	6.735566e-001	8.943229e-001	-9.972941e-001
1.178406241426115e-002	-3.046260e-002	5.948095e-001	2.326716e-001	6.745939e-001	9.005181e-001	-9.771849e-001
1.182030144820490e-002	-5.004822e-002	5.966222e-001	2.477687e-001	6.762730e-001	9.101844e-001	-9.040190e-001
1.187805068010012e-002	-7.486641e-002	5.995047e-001	2.715582e-001	6.789415e-001	9.246114e-001	-6.934239e-001
1.194473032084078e-002	-9.085996e-002	6.028236e-001	2.985842e-001	6.820115e-001	9.397541e-001	-3.403317e-001
1.202503765444829e-002	-8.877651e-002	6.068064e-001	3.304051e-001	6.856930e-001	9.558000e-001	1.566681e-001
1.212092472379046e-002	-6.245125e-002	6.115459e-001	3.675166e-001	6.900659e-001	9.717690e-001	6.887710e-001
1.216175243411457e-002	-4.368399e-002	6.135579e-001	3.829714e-001	6.919203e-001	9.775010e-001	8.501765e-001
1.218965831152978e-002	-2.783069e-002	6.149300e-001	3.933468e-001	6.931851e-001	9.810489e-001	9.289840e-001
1.220988963066874e-002	-1.561970e-002	6.159235e-001	4.007881e-001	6.941007e-001	9.834327e-001	9.684105e-001
1.222499909515174e-002	-6.276203e-003	6.166648e-001	4.062971e-001	6.947839e-001	9.851092e-001	9.876875e-001
1.224327708906720e-002	5.095142e-003	6.175606e-001	4.129081e-001	6.956094e-001	9.870187e-001	9.991080e-001
1.226249996249398e-002	1.694448e-002	6.185020e-001	4.198015e-001	6.964766e-001	9.888865e-001	9.969174e-001
1.228534584857367e-002	3.053021e-002	6.196193e-001	4.279014e-001	6.975060e-001	9.909186e-001	9.754404e-001
1.232237219074830e-002	5.041475e-002	6.214272e-001	4.408096e-001	6.991711e-001	9.937784e-001	8.983806e-001
1.238129397752232e-002	7.536126e-002	6.242974e-001	4.608674e-001	7.018132e-001	9.972198e-001	6.785978e-001
1.244781641292578e-002	9.063701e-002	6.275280e-001	4.827658e-001	7.047845e-001	9.994625e-001	3.220359e-001
1.252898878996646e-002	8.820471e-002	6.314553e-001	5.083480e-001	7.083936e-001	9.998341e-001	-1.811365e-001
1.261414091927565e-002	6.494579e-002	6.355607e-001	5.340109e-001	7.121597e-001	9.974294e-001	-6.572533e-001
1.265733681925197e-002	4.527724e-002	6.376369e-001	5.464966e-001	7.140624e-001	9.951175e-001	-8.352440e-001
1.268653593755802e-002	2.891461e-002	6.390371e-001	5.546600e-001	7.153456e-001	9.931394e-001	-9.215446e-001
1.270758721554446e-002	1.628376e-002	6.400451e-001	5.604206e-001	7.162693e-001	9.915059e-001	-9.647019e-001
1.272326475157737e-002	6.614345e-003	6.407950e-001	5.646383e-001	7.169563e-001	9.901767e-001	-9.859241e-001
1.274116706476971e-002	-4.512121e-003	6.416504e-001	5.693794e-001	7.177399e-001	9.885413e-001	-9.984604e-001
1.276171411302183e-002	-1.718147e-002	6.426312e-001	5.747326e-001	7.186383e-001	9.865102e-001	-9.972926e-001
1.278406766377362e-002	-3.050135e-002	6.436970e-001	5.804330e-001	7.196143e-001	9.841138e-001	-9.771779e-001
1.282030992081926e-002	-5.008735e-002	6.454217e-001	5.893887e-001	7.211936e-001	9.798161e-001	-9.039962e-001
1.287806396519949e-002	-7.490400e-002	6.481634e-001	6.030393e-001	7.237027e-001	9.719187e-001	-6.933637e-001
1.294475846250863e-002	-9.089461e-002	6.513192e-001	6.178398e-001	7.265882e-001	9.612073e-001	-3.401654e-001
1.302507509565020e-002	-8.879912e-002	6.551042e-001	6.341819e-001	7.300462e-001	9.460701e-001	1.569005e-001
1.312099341476249e-002	-6.245045e-002	6.596069e-001	6.519972e-001	7.341516e-001	9.248400e-001	6.890838e-001
1.316179747740795e-002	-4.368898e-002	6.615158e-001	6.589401e-001	7.358900e-001	9.147856e-001	8.503255e-001
1.318969028290388e-002	-2.784060e-002	6.628175e-001	6.633541e-001	7.370755e-001	9.075661e-001	9.290584e-001
1.320991325118077e-002	-1.563366e-002	6.637598e-001	6.664170e-001	7.379336e-001	9.021575e-001	9.684474e-001
1.322501690506604e-002	-6.293326e-003	6.644628e-001	6.686237e-001	7.385737e-001	8.980229e-001	9.877049e-001
1.324329878537604e-002	5.080780e-003	6.653128e-001	6.712070e-001	7.393476e-001	8.929101e-001	9.991137e-001
1.326250803873106e-002	1.692192e-002	6.662050e-001	6.738252e-001	7.401598e-001	8.874111e-001	9.969134e-001
1.328535898360734e-002	3.051066e-002	6.672649e-001	6.767916e-001	7.411245e-001	8.807013e-001	9.754223e-001
1.332239337600220e-002	5.039867e-002	6.689793e-001	6.812566e-001	7.426847e-001	8.694418e-001	8.983221e-001
1.338132712080967e-002	7.534751e-002	6.717003e-001	6.876246e-001	7.451592e-001	8.505563e-001	6.784449e-001
1.344783991897332e-002	9.061603e-002	6.747605e-001	6.937093e-001	7.479397e-001	8.278427e-001	3.218960e-001
1.352901805021872e-002	8.817729e-002	6.784797e-001	6.995118e-001	7.513156e-001	7.981663e-001	-1.813173e-001
1.361415667768734e-002	6.491761e-002	6.823646e-001	7.039763e-001	7.548351e-001	7.648130e-001	-6.573280e-001
1.365734700125272e-002	4.525033e-002	6.843285e-001	7.055266e-001	7.566123e-001	7.470503e-001	-8.352792e-001
1.368654311030946e-002	2.888928e-002	6.856526e-001	7.062123e-001	7.578105e-001	7.347305e-001	-9.215620e-001
1.370759249455105e-002	1.625969e-002	6.866056e-001	7.065466e-001	7.586728e-001	7.256947e-001	-9.647106e-001
1.372326872422989e-002	6.591235e-003	6.873145e-001	7.067040e-001	7.593141e-001	7.188829e-001	-9.859282e-001
1.374117189154041e-002	-4.535539e-003	6.881232e-001	7.067898e-001	7.600456e-001	7.110181e-001	-9.984620e-001
1.376171591170995e-002	-1.720273e-002	6.890501e-001	7.067788e-001	7.608839e-001	7.018824e-001	-9.972917e-001
1.378407058955058e-002	-3.052292e-002	6.900573e-001	7.066154e-001	7.617945e-001	6.918088e-001	-9.771740e-001
1.382031464295819e-002	-5.010913e-002	6.916867e-001	7.060048e-001	7.632678e-001	6.751870e-001	-9.039835e-001
1.387807136948307e-002	-7.492492e-002	6.942762e-001	7.042958e-001	7.656074e-001	6.479794e-001	-6.933302e-001
1.394477413421596e-002	-9.091389e-002	6.972557e-001	7.012061e-001	7.682968e-001	6.154982e-001	-3.400728e-001
1.402509594624799e-002	-8.881170e-002	7.008271e-001	6.958174e-001	7.715174e-001	5.749559e-001	1.570299e-001
1.412103166645681e-002	-6.244998e-002	7.050738e-001	6.875115e-001	7.753383e-001	5.246229e-001	6.892580e-001
1.416182256338685e-002	-4.369175e-002	7.068726e-001	6.832983e-001	7.769544e-001	5.026336e-001	8.504084e-001
1.418970808977530e-002	-2.784611e-002	7.080986e-001	6.800687e-001	7.780563e-001	4.874103e-001	9.290997e-001
1.420992640732158e-002	-1.564143e-002	7.089862e-001	6.775857e-001	7.788537e-001	4.762789e-001	9.684681e-001
1.422502682497249e-002	-6.302854e-003	7.096481e-001	6.756488e-001	7.794484e-001	4.679149e-001	9.877147e-001
1.424331087020389e-002	5.072791e-003	7.104488e-001	6.732149e-001	7.801676e-001	4.577313e-001	9.991169e-001
1.426251253715517e-002	1.690936e-002	7.112886e-001	6.705626e-001	7.809217e-001	4.469716e-001	9.969112e-001
1.428536629974734e-002	3.049978e-002	7.122865e-001	6.672589e-001	7.818179e-001	4.340807e-001	9.754121e-001
1.432240517600460e-002	5.038973e-002	7.139003e-001	6.615695e-001	7.832668e-001	4.129997e-001	8.982895e-001
1.438134558099529e-002	7.533985e-002	7.164607e-001	6.518070e-001	7.855637e-001	3.789968e-001	6.783596e-001
1.444785301583841e-002	9.060434e-002	7.193383e-001	6.397543e-001	7.881426e-001	3.400069e-001	3.218181e-001
1.452903435283364e-002	8.816201e-002	7.228340e-001	6.235541e-001	7.912718e-001	2.916166e-001	-1.814180e-001
1.461416545204551e-002	6.490192e-002	7.264830e-001	6.051167e-001	7.945312e-001	2.400594e-001	-6.573695e-001
1.465735267079066e-002	4.523535e-002	7.283269e-001	5.951399e-001	7.961760e-001	2.136324e-001	-8.352988e-001
1.468654710429327e-002	2.887517e-002	7.295695e-001	5.880858e-001	7.972845e-001	1.956775e-001	-9.215718e-001
1.470759543406654e-002	1.624628e-002	7.304638e-001	5.828659e-001	7.980821e-001	1.826914e-001	-9.647155e-001
1.472327093633453e-002	6.578370e-003	7.311289e-001	5.789027e-001	7.986752e-001	1.729992e-001	-9.859306e-001
1.474117457925937e-002	-4.548575e-003	7.318875e-001	5.742993e-001	7.993516e-001	1.619089e-001	-9.984630e-001
1.476171691328176e-002	-1.721457e-002	7.327567e-001	5.689285e-001	8.001265e-001	1.491590e-001	-9.972913e-001
1.478407221872406e-002	-3.053493e-002	7.337012e-001	5.629624e-001	8.009682e-001	1.352556e-001	-9.771718e-001
1.482031727240485e-002	-5.012126e-002	7.352288e-001	5.530164e-001	8.023296e-001	1.126583e-001	-9.039765e-001
1.487807549242227e-002	-7.493658e-002	7.376556e-001	5.365973e-001	8.044904e-001	7.653252e-002	-6.933116e-001
1.494478285863497e-002	-9.092462e-002	7.404466e-001	5.167918e-001	8.069729e-001	3.468699e-002	-3.400213e-001
1.502510755385753e-002	-8.881869e-002	7.437897e-001	4.917258e-001	8.099433e-001	-1.577489e-002	1.571019e-001
1.512105296181224e-002	-6.244972e-002	7.477630e-001	4.604618e-001	8.134642e-001	-7.598650e-002	6.893549e-001
1.516183653006263e-002	-4.369329e-002	7.494446e-001	4.467052e-001	8.149520e-001	-1.015097e-001	8.504546e-001
1.518971800411431e-002	-2.784918e-002	7.505904e-001	4.370674e-001	8.159660e-001	-1.189212e-001	9.291227e-001
1.520993373239243e-002	-1.564576e-002	7.514196e-001	4.299878e-001	8.166996e-001	-1.315231e-001	9.684795e-001
1.522503234822036e-002	-6.308157e-003	7.520380e-001	4.246478e-001	8.172467e-001	-1.409214e-001	9.877201e-001
1.524331759892242e-002	5.068344e-003	7.527859e-001	4.181251e-001	8.179082e-001	-1.522861e-001	9.991187e-001
1.526251504182491e-002	1.690238e-002	7.535701e-001	4.112174e-001	8.186016e-001	-1.641962e-001	9.969099e-001
1.528537037328551e-002	3.049372e-002	7.545021e-001	4.029038e-001	8.194256e-001	-1.783443e-001	9.754065e-001
1.532241174608288e-002	5.038475e-002	7.560087e-001	3.892307e-001	8.207574e-001	-2.011946e-001	8.982714e-001
1.538135585926687e-002	7.533559e-002	7.583979e-001	3.670628e-001	8.228675e-001	-2.373267e-001	6.783122e-001
1.544786030880709e-002	9.059783e-002	7.610815e-001	3.414764e-001	8.252347e-001	-2.776998e-001	3.217748e-001
1.552904343075228e-002	8.815351e-002	7.643397e-001	3.094586e-001	8.281049e-001	-3.263200e-001	-1.814741e-001
1.561417033657784e-002	6.489318e-002	7.677383e-001	2.751617e-001	8.310914e-001	-3.763881e-001	-6.573926e-001
1.565735582697070e-002	4.522701e-002	7.694548e-001	2.574682e-001	8.325974e-001	-4.013853e-001	-8.353097e-001
1.568654932772465e-002	2.886732e-002	7.706110e-001	2.453685e-001	8.336119e-001	-4.181172e-001	-9.215772e-001
1.570759707048687e-002	1.623882e-002	7.714430e-001	2.365881e-001	8.343416e-001	-4.300935e-001	-9.647182e-001
1.572327216780964e-002	6.571209e-003	7.720616e-001	2.300179e-001	8.348842e-001	-4.389640e-001	-9.859319e-001
1.574117607551223e-002	-4.555833e-003	7.727671e-001	2.224831e-001	8.355029e-001	-4.490436e-001	-9.984635e-001
1.576171747085600e-002	-1.722115e-002	7.735754e-001	2.138040e-001	8.362113e-001	-4.605380e-001	-9.972910e-001
1.578407312568354e-002	-3.054161e-002	7.744533e-001	2.043133e-001	8.369808e-001	-4.729604e-001	-9.771706e-001
1.582031873621457e-002	-5.012801e-002	7.758730e-001	1.888300e-001	8.382249e-001	-4.929016e-001	-9.039726e-001
1.587807778765239e-002	-7.494306e-002	7.781273e-001	1.639706e-001	8.401985e-001	-5.241464e-001	-6.933011e-001
1.594478771520570e-002	-9.093060e-002	7.807185e-001	1.350122e-001	8.424640e-001	-5.593717e-001	-3.399926e-001
1.602511401544506e-002	-8.882260e-002	7.838200e-001	9.984139e-002	8.451724e-001	-6.004775e-001	1.571420e-001
1.612106481659677e-002	-6.244957e-002	7.875037e-001	5.755796e-002	8.483794e-001	-6.475659e-001	6.894089e-001
1.616184430536502e-002	-4.369414e-002	7.890615e-001	3.951298e-002	8.497330e-001	-6.668758e-001	8.504803e-001
1.618972352356522e-002	-2.785088e-002	7.901226e-001	2.714838e-002	8.506552e-001	-6.798260e-001	9.291356e-001
1.620993781039910e-002	-1.564816e-002	7.908903e-001	1.817645e-002	8.513222e-001	-6.890855e-001	9.684859e-001
1.622503542313217e-002	-6.311108e-003	7.914627e-001	1.147302e-002	8.518195e-001	-6.959288e-001	9.877231e-001
1.624332134496956e-002	5.065869e-003	7.921549e-001	3.352507e-003	8.524208e-001	-7.041333e-001	9.991197e-001
1.626251643623441e-002	1.689849e-002	7.928805e-001	-5.172006e-003	8.530508e-001	-7.126458e-001	9.969092e-001
1.628537264112072e-002	3.049035e-002	7.937427e-001	-1.532041e-002	8.537993e-001	-7.226465e-001	9.754033e-001
1.632241540379485e-002	5.038198e-002	7.951359e-001	-3.175540e-002	8.550087e-001	-7.385372e-001	8.982613e-001
1.638136158138193e-002	7.533322e-002	7.973445e-001	-5.786240e-002	8.569236e-001	-7.629958e-001	6.782858e-001
1.644786436912810e-002	9.059421e-002	7.998235e-001	-8.721002e-002	8.590699e-001	-7.893319e-001	3.217506e-001
1.652904848476993e-002	8.814878e-002	8.028310e-001	-1.228170e-001	8.616697e-001	-8.196098e-001	-1.815054e-001
1.661417305562687e-002	6.488832e-002	8.059659e-001	-1.598741e-001	8.643715e-001	-8.490660e-001	-6.574055e-001
1.665735758392079e-002	4.522236e-002	8.075481e-001	-1.785264e-001	8.657328e-001	-8.630860e-001	-8.353158e-001
1.668655056544702e-002	2.886295e-002	8.086135e-001	-1.910503e-001	8.666494e-001	-8.722044e-001	-9.215802e-001
1.670759798143849e-002	1.623467e-002	8.093798e-001	-2.000378e-001	8.673084e-001	-8.785965e-001	-9.647197e-001
1.672327285333979e-002	6.567222e-003	8.099495e-001	-2.067055e-001	8.677983e-001	-8.832573e-001	-9.859326e-001
1.674117690843853e-002	-4.559873e-003	8.105991e-001	-2.142939e-001	8.683567e-001	-8.884761e-001	-9.984637e-001
1.676171778124333e-002	-1.722482e-002	8.113431e-001	-2.229665e-001	8.689961e-001	-8.943248e-001	-9.972909e-001
