time	V(vin)	V(vout)	I(R1)
9.779023107301835e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.789263107300886e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.799503107299937e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.809743107298988e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.819983107298039e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.830223107297090e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.840463107296141e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.850703107295192e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.860943107294243e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.871183107293294e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.881423107292345e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.891663107291396e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.901903107290447e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.912143107289498e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.922383107288549e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.932623107287600e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.942863107286651e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.953103107285702e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.963343107284753e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.973583107283804e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.983823107282855e-004	0.000000e+000	0.000000e+000	0.000000e+000
9.994063107281906e-004	0.000000e+000	0.000000e+000	0.000000e+000
1.000000000000000e-003	0.000000e+000	0.000000e+000	0.000000e+000
1.000001000000000e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.000423239999961e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.001447239999866e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.002471239999771e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.003495239999676e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.004519239999581e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.005543239999486e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.006567239999392e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.007591239999297e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.008615239999202e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.009639239999107e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.010663239999012e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.011687239998917e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.012711239998822e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.013735239998727e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.014759239998632e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.015783239998538e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.016807239998443e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.017831239998348e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.018855239998253e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.019879239998158e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.020903239998063e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.021927239997968e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.022951239997873e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.023975239997778e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.024999239997683e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.026023239997589e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.027047239997494e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.028071239997399e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.029095239997304e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.030119239997209e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.031143239997114e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.032167239997019e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.033191239996924e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.034215239996829e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.035239239996734e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.036263239996640e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.037287239996545e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.038311239996450e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.039335239996355e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.040359239996260e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.041383239996165e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.042407239996070e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.043431239995975e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.044455239995880e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.045479239995785e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.046503239995691e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.047527239995596e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.048551239995501e-003	2.000000e+001	2.000000e+000	2.000000e-004
1.049575239995406e-003	2.000000e+001	2.000000e+000	2.000000e-004
